,Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device
9486,22.0,1.0,18.0,1,1,3.0,5.0,4,1.0,1,5.0,0.0,28.0,3.0,3.0,277.0,0
9487,1.0,3.0,29.0,1,1,3.0,6.0,3,1.0,1,10.0,1.0,15.0,2.0,3.0,182.0,1
9488,1.0,1.0,11.0,0,0,3.0,4.0,2,1.0,2,5.0,1.0,16.0,2.0,4.0,169.0,0
9489,1.0,1.0,19.0,1,0,3.0,2.0,2,3.0,1,13.0,0.0,20.0,1.0,3.0,165.0,1
9491,4.0,1.0,18.0,2,1,4.0,4.0,2,5.0,2,9.0,1.0,17.0,1.0,4.0,151.0,1
9492,3.0,3.0,24.0,1,1,3.0,5.0,3,3.0,2,12.0,0.0,14.0,2.0,5.0,184.0,1
9495,13.0,1.0,26.0,1,1,4.0,4.0,3,4.0,1,10.0,0.0,22.0,2.0,1.0,179.0,1
9496,23.0,1.0,32.0,4,0,4.0,4.0,4,4.0,1,5.0,0.0,17.0,1.0,3.0,293.0,1
9498,1.0,3.0,12.0,1,0,3.0,4.0,2,3.0,2,5.0,0.0,22.0,1.0,3.0,155.0,1
9499,8.0,1.0,12.0,2,0,4.0,4.0,3,4.0,1,4.0,0.0,15.0,8.0,10.0,186.0,1
9500,10.0,1.0,20.0,2,1,4.0,4.0,2,4.0,2,6.0,0.0,14.0,1.0,4.0,146.0,1
9501,23.0,1.0,20.0,2,0,3.0,5.0,4,3.0,1,8.0,1.0,20.0,2.0,13.0,265.0,1
9502,10.0,1.0,13.0,1,0,3.0,5.0,3,3.0,1,3.0,0.0,17.0,2.0,3.0,176.0,0
9503,10.0,1.0,17.0,2,1,4.0,2.0,3,5.0,1,9.0,0.0,21.0,2.0,5.0,196.0,1
9504,28.0,1.0,35.0,1,0,4.0,4.0,4,3.0,1,6.0,0.0,26.0,3.0,8.0,305.0,1
9505,17.0,1.0,25.0,2,1,4.0,5.0,4,3.0,1,5.0,0.0,27.0,5.0,12.0,305.0,1
9507,12.0,1.0,14.0,2,1,3.0,4.0,3,1.0,1,9.0,0.0,16.0,3.0,10.0,177.0,0
9508,3.0,3.0,16.0,1,1,3.0,5.0,3,4.0,1,3.0,1.0,15.0,1.0,10.0,167.0,1
9509,7.0,3.0,15.0,1,1,4.0,4.0,3,1.0,1,3.0,0.0,15.0,2.0,5.0,186.0,1
9511,5.0,3.0,15.0,2,0,4.0,4.0,3,1.0,1,7.0,0.0,14.0,1.0,3.0,1979.0,1
9512,23.0,1.0,25.0,1,0,4.0,4.0,2,5.0,1,10.0,1.0,18.0,2.0,3.0,152.0,1
9514,21.0,3.0,12.0,2,0,3.0,2.0,4,4.0,1,12.0,0.0,16.0,1.0,3.0,288.0,1
9516,15.0,3.0,32.0,2,1,4.0,4.0,0,3.0,2,8.0,1.0,18.0,1.0,3.0,196.0,1
9517,1.0,3.0,20.0,2,1,3.0,4.0,2,5.0,2,3.0,0.0,13.0,1.0,3.0,157.0,1
9518,7.0,3.0,29.0,2,0,3.0,4.0,3,1.0,1,7.0,1.0,27.0,1.0,3.0,185.0,0
9519,10.0,1.0,35.0,2,1,4.0,4.0,3,3.0,1,12.0,0.0,16.0,2.0,3.0,179.0,1
9520,18.0,2.0,10.0,2,0,3.0,4.0,2,1.0,1,6.0,1.0,20.0,3.0,3.0,163.0,1
9521,1.0,1.0,17.0,1,1,4.0,5.0,2,3.0,2,6.0,1.0,14.0,2.0,3.0,169.0,1
9522,12.0,1.0,16.0,1,0,3.0,4.0,2,3.0,1,12.0,0.0,20.0,1.0,1.0,159.0,1
9523,27.0,1.0,35.0,1,1,3.0,2.0,0,1.0,1,9.0,0.0,17.0,1.0,3.0,197.0,1
9524,12.0,3.0,17.0,1,0,4.0,4.0,2,3.0,1,4.0,1.0,13.0,5.0,8.0,155.0,0
9525,1.0,1.0,14.0,2,1,4.0,4.0,2,4.0,2,6.0,0.0,14.0,2.0,1.0,146.0,1
9527,29.0,1.0,36.0,0,1,4.0,5.0,2,4.0,1,8.0,0.0,15.0,2.0,3.0,164.0,1
9528,8.0,1.0,18.0,1,1,3.0,5.0,3,1.0,1,7.0,0.0,16.0,5.0,14.0,169.0,1
9529,31.0,1.0,11.0,1,1,4.0,6.0,0,1.0,1,8.0,0.0,23.0,1.0,1.0,238.0,1
9531,11.0,3.0,10.0,1,1,3.0,6.0,3,1.0,1,4.0,0.0,15.0,1.0,4.0,221.0,0
9532,8.0,1.0,31.0,2,0,3.0,5.0,2,1.0,1,7.0,0.0,13.0,4.0,8.0,158.0,1
9533,1.0,3.0,18.0,2,1,3.0,4.0,2,1.0,1,117.0,1.0,22.0,2.0,3.0,153.0,1
9535,9.0,1.0,11.0,1,1,4.0,5.0,2,1.0,2,2.0,1.0,15.0,2.0,5.0,178.0,0
9537,1.0,1.0,21.0,1,1,4.0,2.0,2,3.0,1,4.0,0.0,18.0,1.0,5.0,175.0,1
9538,15.0,3.0,15.0,3,1,3.0,4.0,0,3.0,2,3.0,0.0,13.0,7.0,8.0,217.0,1
9540,10.0,3.0,12.0,2,0,3.0,4.0,3,1.0,2,8.0,0.0,16.0,4.0,8.0,171.0,1
9541,19.0,1.0,14.0,2,1,4.0,5.0,0,3.0,1,7.0,0.0,25.0,4.0,5.0,234.0,0
9542,1.0,2.0,35.0,4,1,3.0,6.0,2,3.0,1,3.0,0.0,14.0,1.0,1.0,143.0,1
9545,19.0,1.0,39.0,0,0,3.0,5.0,4,4.0,2,3.0,0.0,13.0,4.0,7.0,294.0,1
9546,6.0,1.0,24.0,2,1,3.0,4.0,2,3.0,1,8.0,0.0,16.0,1.0,4.0,159.0,0
9547,5.0,1.0,11.0,2,1,4.0,4.0,2,3.0,1,6.0,0.0,16.0,1.0,4.0,167.0,1
9548,15.0,2.0,18.0,4,1,3.0,6.0,3,4.0,1,11.0,0.0,20.0,1.0,3.0,195.0,0
9550,1.0,1.0,38.0,1,1,4.0,4.0,2,5.0,1,6.0,0.0,16.0,2.0,3.0,168.0,1
9551,20.0,1.0,25.0,2,1,3.0,4.0,3,4.0,2,11.0,0.0,17.0,2.0,10.0,181.0,1
9552,9.0,1.0,37.0,2,1,3.0,4.0,3,3.0,1,7.0,0.0,18.0,1.0,8.0,198.0,1
9553,4.0,1.0,27.0,2,1,3.0,4.0,2,1.0,1,7.0,0.0,13.0,1.0,9.0,156.0,1
9554,21.0,3.0,11.0,3,1,3.0,4.0,3,4.0,1,13.0,0.0,14.0,1.0,1.0,175.0,0
9555,20.0,3.0,13.0,2,1,4.0,4.0,0,1.0,1,6.0,1.0,14.0,1.0,4.0,232.0,1
9557,1.0,3.0,12.0,2,1,3.0,6.0,3,4.0,2,12.0,0.0,16.0,1.0,1.0,194.0,1
9558,1.0,1.0,18.0,1,0,3.0,4.0,2,4.0,2,6.0,0.0,14.0,2.0,3.0,163.0,1
9559,5.0,1.0,35.0,0,0,2.0,4.0,3,1.0,2,5.0,0.0,22.0,2.0,5.0,177.0,0
9560,13.0,1.0,14.0,2,1,4.0,4.0,3,1.0,1,5.0,1.0,16.0,4.0,9.0,195.0,0
9561,6.0,3.0,32.0,2,1,4.0,6.0,0,3.0,1,8.0,0.0,15.0,2.0,3.0,227.0,1
9563,19.0,2.0,16.0,2,0,3.0,6.0,0,3.0,1,6.0,0.0,24.0,2.0,4.0,228.0,1
9564,4.0,1.0,15.0,0,0,4.0,5.0,2,5.0,2,2.0,0.0,17.0,1.0,8.0,182.0,0
9565,1.0,2.0,22.0,1,1,3.0,4.0,2,1.0,1,4.0,0.0,15.0,2.0,2.0,147.0,0
9566,1.0,2.0,20.0,4,0,4.0,5.0,2,1.0,1,11.0,0.0,12.0,2.0,3.0,152.0,0
9567,5.0,3.0,19.0,0,1,3.0,4.0,3,3.0,1,5.0,0.0,22.0,1.0,3.0,212.0,1
9568,1.0,1.0,22.0,1,0,4.0,4.0,2,1.0,2,5.0,0.0,12.0,2.0,5.0,162.0,1
9569,1.0,3.0,18.0,3,0,3.0,6.0,2,4.0,2,5.0,0.0,15.0,2.0,3.0,153.0,1
9571,4.0,3.0,26.0,3,1,4.0,5.0,0,5.0,1,4.0,0.0,14.0,1.0,8.0,198.0,1
9572,8.0,1.0,11.0,1,1,4.0,2.0,2,1.0,1,2.0,1.0,17.0,1.0,3.0,154.0,1
9573,7.0,3.0,16.0,3,0,4.0,4.0,3,4.0,2,14.0,0.0,16.0,1.0,8.0,177.0,0
9574,23.0,3.0,25.0,3,0,4.0,4.0,3,1.0,2,9.0,0.0,14.0,1.0,5.0,173.0,1
9575,1.0,3.0,30.0,2,0,4.0,4.0,0,5.0,2,6.0,1.0,23.0,1.0,1.0,218.0,1
9576,12.0,1.0,11.0,1,0,4.0,5.0,2,4.0,1,8.0,0.0,16.0,1.0,6.0,156.0,0
9577,1.0,3.0,25.0,3,1,4.0,4.0,0,3.0,1,7.0,0.0,14.0,2.0,1.0,210.0,1
9578,3.0,1.0,15.0,0,0,4.0,5.0,2,5.0,1,5.0,0.0,16.0,1.0,1.0,150.0,1
9579,1.0,1.0,25.0,2,1,3.0,2.0,3,3.0,1,5.0,0.0,18.0,2.0,8.0,180.0,1
9580,6.0,1.0,14.0,0,1,4.0,4.0,2,4.0,2,8.0,0.0,17.0,2.0,8.0,155.0,0
9581,12.0,1.0,28.0,1,1,3.0,6.0,3,1.0,1,8.0,1.0,19.0,1.0,1.0,190.0,1
9582,7.0,1.0,31.0,0,1,3.0,5.0,2,3.0,1,12.0,1.0,18.0,2.0,1.0,154.0,0
9583,16.0,1.0,23.0,1,1,3.0,4.0,2,4.0,1,14.0,0.0,23.0,2.0,5.0,155.0,1
9584,29.0,1.0,12.0,1,1,3.0,5.0,1,5.0,1,13.0,0.0,14.0,1.0,1.0,321.0,1
9586,15.0,1.0,23.0,2,1,4.0,4.0,2,5.0,1,6.0,0.0,22.0,2.0,5.0,150.0,1
9587,8.0,3.0,19.0,2,1,3.0,4.0,3,3.0,1,3.0,1.0,15.0,2.0,8.0,165.0,0
9588,27.0,1.0,10.0,1,0,3.0,5.0,4,3.0,1,10.0,1.0,22.0,1.0,3.0,258.0,0
9589,17.0,2.0,13.0,2,1,4.0,4.0,2,1.0,2,3.0,0.0,14.0,1.0,9.0,163.0,1
9591,1.0,3.0,20.0,3,1,3.0,4.0,2,4.0,2,3.0,0.0,16.0,2.0,1.0,157.0,1
9593,1.0,1.0,19.0,1,0,4.0,4.0,2,5.0,1,6.0,1.0,19.0,1.0,1.0,151.0,1
9594,5.0,3.0,43.0,3,0,4.0,5.0,3,1.0,1,6.0,0.0,15.0,3.0,8.0,186.0,1
9596,11.0,3.0,22.0,3,0,3.0,5.0,3,4.0,1,3.0,0.0,15.0,1.0,4.0,1941.0,1
9597,20.0,1.0,12.0,1,1,3.0,4.0,1,1.0,1,12.0,1.0,19.0,2.0,3.0,322.0,1
9600,11.0,2.0,18.0,4,1,3.0,4.0,3,4.0,1,6.0,0.0,14.0,5.0,8.0,169.0,1
9601,1.0,3.0,38.0,2,1,3.0,4.0,3,1.0,2,5.0,1.0,20.0,1.0,8.0,190.0,1
9603,2.0,1.0,12.0,2,1,3.0,4.0,2,1.0,1,6.0,0.0,13.0,1.0,4.0,148.0,1
9604,13.0,1.0,19.0,1,1,4.0,4.0,0,3.0,2,13.0,0.0,23.0,3.0,3.0,267.0,1
9605,20.0,3.0,36.0,2,1,4.0,5.0,3,4.0,2,13.0,0.0,16.0,3.0,3.0,212.0,0
9606,14.0,1.0,13.0,2,0,3.0,4.0,2,5.0,1,6.0,0.0,20.0,2.0,3.0,159.0,1
9607,16.0,1.0,23.0,1,1,4.0,2.0,3,5.0,1,7.0,0.0,21.0,2.0,1.0,186.0,1
9608,9.0,1.0,14.0,1,1,3.0,4.0,3,1.0,1,8.0,0.0,17.0,1.0,8.0,187.0,0
9609,12.0,2.0,14.0,4,1,4.0,4.0,2,4.0,1,108.0,0.0,16.0,4.0,9.0,153.0,0
9610,1.0,1.0,21.0,2,1,4.0,4.0,3,5.0,1,6.0,0.0,19.0,1.0,8.0,183.0,0
9612,13.0,3.0,33.0,2,1,3.0,4.0,3,1.0,1,6.0,0.0,21.0,2.0,3.0,170.0,0
9615,15.0,3.0,17.0,3,0,3.0,4.0,0,3.0,1,2.0,1.0,14.0,1.0,6.0,229.0,1
9616,4.0,1.0,20.0,1,0,4.0,4.0,0,3.0,2,12.0,0.0,17.0,1.0,3.0,226.0,1
9618,10.0,1.0,32.0,1,0,4.0,4.0,3,4.0,1,10.0,0.0,24.0,2.0,8.0,221.0,1
9619,14.0,1.0,13.0,2,0,3.0,4.0,3,1.0,1,6.0,0.0,18.0,1.0,4.0,191.0,1
9621,31.0,3.0,11.0,1,1,3.0,4.0,4,4.0,1,6.0,0.0,24.0,11.0,15.0,28.0,0
9622,9.0,1.0,37.0,1,1,4.0,6.0,2,3.0,1,6.0,0.0,17.0,2.0,4.0,153.0,1
9623,21.0,1.0,17.0,2,0,4.0,5.0,0,4.0,1,12.0,1.0,13.0,3.0,11.0,232.0,1
9624,14.0,1.0,24.0,2,0,3.0,4.0,3,5.0,1,6.0,0.0,15.0,8.0,8.0,170.0,1
9626,5.0,3.0,18.0,3,0,4.0,4.0,0,5.0,1,5.0,0.0,17.0,3.0,3.0,221.0,0
9630,99.0,1.0,28.0,2,1,3.0,4.0,4,3.0,1,7.0,1.0,16.0,2.0,3.0,284.0,0
9631,1.0,1.0,24.0,1,0,3.0,4.0,2,3.0,2,4.0,0.0,17.0,2.0,1.0,147.0,0
9632,1.0,2.0,30.0,4,1,3.0,2.0,2,5.0,1,2.0,0.0,18.0,2.0,1.0,160.0,1
9633,1.0,2.0,24.0,4,1,3.0,5.0,2,5.0,1,9.0,1.0,17.0,2.0,1.0,148.0,1
9634,19.0,3.0,15.0,2,0,4.0,4.0,3,3.0,1,8.0,0.0,25.0,4.0,8.0,181.0,0
9636,17.0,3.0,13.0,2,1,4.0,4.0,3,1.0,1,4.0,0.0,23.0,6.0,8.0,185.0,0
9637,1.0,1.0,16.0,2,0,3.0,4.0,2,1.0,2,4.0,1.0,15.0,2.0,3.0,150.0,0
9639,6.0,3.0,24.0,3,1,4.0,4.0,3,1.0,2,10.0,0.0,14.0,2.0,1.0,174.0,0
9641,21.0,1.0,21.0,2,0,4.0,4.0,2,3.0,2,9.0,0.0,14.0,2.0,1.0,153.0,1
9643,2.0,2.0,11.0,2,1,3.0,4.0,2,1.0,1,6.0,0.0,17.0,1.0,3.0,152.0,0
9644,3.0,1.0,41.0,2,1,4.0,6.0,3,3.0,1,14.0,0.0,18.0,2.0,7.0,193.0,1
9645,16.0,1.0,21.0,2,1,3.0,4.0,2,3.0,2,10.0,0.0,15.0,2.0,1.0,166.0,1
9646,1.0,3.0,14.0,3,1,3.0,5.0,3,4.0,2,13.0,1.0,15.0,3.0,3.0,229.0,1
9647,20.0,3.0,17.0,0,0,3.0,2.0,4,5.0,1,5.0,0.0,13.0,2.0,9.0,257.0,1
9648,1.0,3.0,34.0,1,0,3.0,5.0,3,3.0,1,3.0,0.0,23.0,5.0,9.0,164.0,1
9649,3.0,2.0,17.0,1,1,3.0,5.0,2,4.0,1,4.0,0.0,13.0,2.0,1.0,159.0,1
9650,17.0,1.0,20.0,1,0,3.0,5.0,1,3.0,1,11.0,0.0,15.0,4.0,15.0,324.0,1
9651,22.0,1.0,23.0,2,1,4.0,5.0,1,4.0,1,9.0,0.0,13.0,4.0,10.0,324.0,1
9653,10.0,3.0,24.0,2,0,4.0,4.0,0,4.0,1,11.0,0.0,22.0,1.0,8.0,198.0,1
9654,1.0,1.0,27.0,2,0,4.0,5.0,2,5.0,1,3.0,0.0,21.0,8.0,4.0,179.0,0
9655,13.0,1.0,30.0,4,1,3.0,4.0,3,1.0,1,10.0,0.0,16.0,2.0,3.0,164.0,1
9656,29.0,1.0,13.0,0,1,4.0,5.0,2,1.0,1,12.0,0.0,22.0,1.0,5.0,158.0,1
9657,2.0,3.0,17.0,1,0,4.0,4.0,2,4.0,1,4.0,0.0,20.0,2.0,1.0,161.0,1
9658,1.0,3.0,23.0,1,1,3.0,4.0,2,1.0,2,4.0,0.0,15.0,1.0,1.0,139.0,1
9659,1.0,1.0,17.0,2,1,4.0,4.0,2,4.0,2,3.0,1.0,24.0,2.0,1.0,151.0,1
9660,10.0,3.0,24.0,0,0,4.0,5.0,3,3.0,1,5.0,1.0,16.0,2.0,8.0,185.0,1
9663,3.0,1.0,20.0,2,1,3.0,4.0,2,5.0,2,5.0,0.0,17.0,1.0,3.0,151.0,1
9665,99.0,1.0,30.0,4,0,3.0,5.0,3,4.0,1,2.0,1.0,12.0,2.0,3.0,177.0,1
9666,19.0,1.0,37.0,2,0,4.0,5.0,3,1.0,1,5.0,0.0,14.0,1.0,9.0,186.0,1
9667,10.0,2.0,12.0,4,1,4.0,5.0,3,1.0,2,7.0,0.0,24.0,2.0,9.0,167.0,0
9668,14.0,1.0,9.0,2,1,4.0,4.0,4,5.0,1,8.0,0.0,12.0,10.0,17.0,299.0,1
9671,22.0,1.0,33.0,1,0,3.0,4.0,4,1.0,1,8.0,0.0,14.0,1.0,8.0,297.0,0
9672,18.0,1.0,10.0,2,1,4.0,2.0,3,5.0,1,8.0,0.0,16.0,3.0,3.0,175.0,1
9673,1.0,1.0,27.0,0,1,3.0,6.0,2,5.0,1,5.0,1.0,24.0,4.0,1.0,153.0,0
9674,20.0,1.0,37.0,2,1,4.0,4.0,2,1.0,2,7.0,0.0,17.0,1.0,1.0,152.0,1
9676,15.0,3.0,21.0,3,0,3.0,4.0,3,4.0,1,9.0,0.0,22.0,2.0,5.0,175.0,1
9677,16.0,1.0,17.0,1,1,3.0,4.0,0,5.0,1,15.0,0.0,15.0,4.0,8.0,261.0,1
9678,5.0,3.0,24.0,1,0,3.0,4.0,3,1.0,1,4.0,1.0,14.0,1.0,5.0,198.0,1
9681,1.0,1.0,18.0,4,1,4.0,2.0,2,1.0,1,6.0,0.0,19.0,3.0,8.0,151.0,0
9682,19.0,1.0,11.0,1,1,3.0,4.0,3,3.0,2,8.0,0.0,13.0,2.0,4.0,183.0,0
9685,1.0,3.0,38.0,0,1,3.0,2.0,2,5.0,2,7.0,0.0,19.0,2.0,1.0,139.0,0
9686,13.0,3.0,31.0,2,0,3.0,6.0,3,3.0,1,9.0,0.0,20.0,1.0,3.0,188.0,0
9687,1.0,1.0,13.0,0,1,3.0,4.0,2,4.0,1,6.0,0.0,13.0,2.0,3.0,153.0,1
9689,1.0,3.0,22.0,3,0,3.0,4.0,3,3.0,2,7.0,1.0,13.0,3.0,3.0,227.0,1
9690,21.0,1.0,28.0,0,1,4.0,4.0,3,4.0,1,14.0,0.0,20.0,1.0,8.0,186.0,0
9691,30.0,3.0,21.0,3,0,3.0,5.0,3,5.0,1,9.0,0.0,19.0,1.0,1.0,180.0,1
9693,12.0,1.0,18.0,1,0,3.0,5.0,3,4.0,1,4.0,1.0,17.0,2.0,8.0,153.0,0
9694,31.0,3.0,33.0,2,0,4.0,4.0,4,1.0,1,6.0,1.0,14.0,2.0,1.0,310.0,1
9695,1.0,1.0,18.0,2,0,3.0,2.0,2,3.0,2,8.0,1.0,15.0,1.0,4.0,153.0,0
9696,12.0,1.0,23.0,2,1,4.0,4.0,2,1.0,1,4.0,0.0,20.0,2.0,4.0,177.0,1
9697,23.0,1.0,13.0,2,1,3.0,4.0,1,1.0,1,7.0,0.0,17.0,3.0,4.0,319.0,0
9700,9.0,3.0,27.0,1,1,4.0,4.0,3,5.0,1,6.0,0.0,17.0,1.0,5.0,25.0,1
9701,2.0,1.0,29.0,1,1,3.0,4.0,2,3.0,2,5.0,0.0,17.0,1.0,5.0,152.0,0
9702,5.0,1.0,15.0,1,1,3.0,4.0,2,5.0,1,6.0,1.0,16.0,1.0,4.0,156.0,0
9703,10.0,1.0,20.0,2,1,4.0,2.0,2,4.0,1,7.0,0.0,25.0,2.0,3.0,155.0,0
9704,8.0,3.0,9.0,3,1,3.0,4.0,0,1.0,2,7.0,0.0,23.0,2.0,2.0,231.0,1
9706,1.0,1.0,11.0,1,1,4.0,4.0,2,5.0,2,108.0,0.0,14.0,4.0,7.0,159.0,1
9707,3.0,1.0,10.0,2,1,3.0,4.0,3,5.0,1,5.0,0.0,15.0,2.0,3.0,180.0,1
9708,6.0,1.0,26.0,1,0,3.0,4.0,3,1.0,1,7.0,0.0,19.0,1.0,3.0,193.0,0
9709,5.0,1.0,13.0,2,1,3.0,6.0,3,5.0,1,3.0,0.0,23.0,2.0,8.0,177.0,0
9710,1.0,1.0,26.0,0,1,3.0,5.0,2,1.0,1,8.0,0.0,13.0,1.0,4.0,155.0,1
9711,12.0,3.0,13.0,2,1,3.0,5.0,2,5.0,2,6.0,0.0,16.0,1.0,1.0,154.0,1
9712,9.0,3.0,19.0,2,0,3.0,4.0,3,1.0,1,4.0,1.0,13.0,2.0,10.0,182.0,1
9713,1.0,3.0,18.0,3,1,3.0,4.0,3,1.0,2,4.0,0.0,15.0,1.0,8.0,166.0,1
9714,6.0,1.0,19.0,2,1,3.0,5.0,3,1.0,2,10.0,0.0,25.0,1.0,1.0,228.0,1
9717,28.0,1.0,20.0,2,0,4.0,4.0,3,3.0,1,9.0,0.0,12.0,1.0,4.0,154.0,1
9718,7.0,1.0,17.0,2,1,3.0,4.0,3,3.0,1,5.0,0.0,23.0,3.0,9.0,192.0,0
9719,17.0,1.0,23.0,2,1,2.0,4.0,0,3.0,1,7.0,0.0,19.0,2.0,10.0,204.0,1
9720,12.0,2.0,10.0,4,1,3.0,4.0,2,4.0,1,3.0,1.0,14.0,2.0,3.0,156.0,0
9721,29.0,2.0,39.0,4,1,4.0,2.0,1,4.0,1,8.0,1.0,19.0,2.0,5.0,326.0,1
9722,5.0,1.0,11.0,1,0,3.0,6.0,2,1.0,1,7.0,1.0,14.0,2.0,1.0,143.0,1
9723,13.0,3.0,28.0,3,1,4.0,4.0,4,5.0,2,3.0,0.0,13.0,5.0,11.0,258.0,1
9724,16.0,1.0,33.0,2,1,3.0,5.0,3,3.0,2,4.0,0.0,15.0,3.0,8.0,173.0,0
9725,5.0,1.0,20.0,1,0,3.0,4.0,0,3.0,1,10.0,0.0,21.0,4.0,9.0,237.0,0
9727,1.0,1.0,11.0,2,1,3.0,5.0,3,3.0,2,5.0,0.0,15.0,2.0,3.0,171.0,1
9728,1.0,1.0,22.0,4,1,4.0,4.0,2,1.0,2,6.0,0.0,15.0,2.0,5.0,155.0,1
9729,14.0,1.0,22.0,0,0,4.0,4.0,3,3.0,1,3.0,0.0,12.0,3.0,5.0,192.0,0
9731,1.0,2.0,12.0,4,0,3.0,4.0,2,4.0,1,9.0,0.0,16.0,1.0,3.0,149.0,1
9732,4.0,1.0,13.0,1,1,4.0,4.0,2,4.0,1,7.0,0.0,15.0,1.0,8.0,163.0,1
9734,21.0,1.0,38.0,1,1,3.0,4.0,0,3.0,2,4.0,0.0,24.0,2.0,12.0,218.0,1
9736,12.0,3.0,14.0,2,1,3.0,4.0,3,4.0,1,2.0,0.0,17.0,5.0,9.0,173.0,1
9737,5.0,3.0,14.0,2,1,3.0,4.0,2,3.0,1,3.0,0.0,22.0,2.0,3.0,163.0,1
9738,12.0,1.0,15.0,2,1,4.0,5.0,3,3.0,1,5.0,0.0,13.0,3.0,8.0,183.0,0
9740,15.0,1.0,10.0,2,1,4.0,4.0,2,1.0,1,6.0,0.0,23.0,1.0,1.0,159.0,1
9741,21.0,1.0,13.0,1,0,4.0,4.0,0,4.0,1,3.0,0.0,19.0,1.0,13.0,251.0,0
9743,1.0,1.0,14.0,2,1,4.0,4.0,2,3.0,2,6.0,0.0,13.0,1.0,3.0,166.0,1
9744,9.0,1.0,22.0,1,1,3.0,4.0,3,3.0,2,4.0,0.0,22.0,1.0,9.0,179.0,1
9746,6.0,1.0,40.0,2,0,3.0,5.0,2,4.0,2,3.0,0.0,16.0,4.0,2.0,156.0,1
9747,14.0,1.0,10.0,2,1,3.0,4.0,2,1.0,1,101.0,0.0,22.0,1.0,1.0,149.0,1
9748,6.0,3.0,11.0,1,1,4.0,5.0,2,4.0,1,5.0,0.0,16.0,1.0,3.0,151.0,1
9749,13.0,1.0,34.0,2,1,3.0,4.0,3,1.0,2,12.0,0.0,15.0,2.0,8.0,168.0,1
9750,12.0,1.0,20.0,1,0,3.0,6.0,0,3.0,1,5.0,0.0,15.0,2.0,12.0,260.0,1
9751,6.0,3.0,12.0,3,0,3.0,4.0,0,1.0,1,3.0,0.0,20.0,4.0,8.0,232.0,1
9752,11.0,1.0,21.0,2,0,3.0,2.0,0,1.0,1,4.0,1.0,28.0,1.0,9.0,268.0,1
9753,1.0,3.0,18.0,4,0,3.0,4.0,3,3.0,1,2.0,1.0,24.0,2.0,5.0,180.0,1
9754,26.0,3.0,129.0,2,1,3.0,4.0,2,1.0,1,4.0,0.0,18.0,2.0,1.0,164.0,0
9755,18.0,1.0,9.0,1,1,3.0,4.0,2,1.0,2,12.0,1.0,15.0,1.0,3.0,149.0,1
9756,1.0,3.0,17.0,1,1,3.0,4.0,2,5.0,2,6.0,1.0,14.0,2.0,3.0,150.0,1
9757,13.0,1.0,18.0,2,1,3.0,4.0,1,1.0,2,6.0,0.0,16.0,1.0,4.0,322.0,0
9759,10.0,3.0,12.0,1,0,4.0,5.0,0,1.0,1,5.0,0.0,20.0,4.0,5.0,201.0,1
9760,10.0,1.0,18.0,2,0,4.0,4.0,3,4.0,1,10.0,0.0,15.0,2.0,3.0,176.0,0
9761,30.0,1.0,14.0,2,1,3.0,4.0,3,3.0,1,6.0,0.0,23.0,1.0,10.0,193.0,0
9764,20.0,1.0,17.0,0,1,4.0,4.0,2,3.0,1,14.0,0.0,13.0,7.0,9.0,150.0,1
9765,15.0,1.0,42.0,2,0,3.0,5.0,4,4.0,1,3.0,0.0,24.0,2.0,11.0,261.0,1
9766,8.0,3.0,42.0,3,0,4.0,5.0,3,3.0,1,4.0,0.0,23.0,2.0,8.0,192.0,1
9767,10.0,3.0,25.0,3,1,3.0,6.0,3,1.0,1,6.0,0.0,27.0,5.0,12.0,183.0,0
9768,15.0,3.0,17.0,2,1,3.0,5.0,3,4.0,1,8.0,0.0,12.0,1.0,5.0,218.0,1
9769,6.0,1.0,13.0,0,1,4.0,4.0,2,5.0,2,6.0,0.0,16.0,2.0,3.0,155.0,1
9770,9.0,2.0,35.0,2,0,3.0,4.0,0,1.0,2,3.0,1.0,17.0,2.0,8.0,215.0,1
9771,12.0,3.0,22.0,2,0,4.0,4.0,3,1.0,1,6.0,0.0,14.0,1.0,10.0,184.0,1
9775,14.0,1.0,16.0,2,1,3.0,5.0,2,3.0,2,4.0,0.0,16.0,1.0,3.0,156.0,1
9777,14.0,1.0,11.0,1,0,4.0,4.0,2,3.0,1,6.0,0.0,16.0,2.0,3.0,150.0,1
9778,9.0,1.0,9.0,2,0,4.0,6.0,2,1.0,1,5.0,0.0,13.0,1.0,2.0,155.0,1
9779,3.0,1.0,26.0,4,1,3.0,5.0,3,4.0,1,10.0,1.0,14.0,2.0,4.0,172.0,1
9782,13.0,3.0,36.0,3,0,3.0,5.0,4,1.0,1,6.0,0.0,13.0,2.0,7.0,248.0,1
9784,1.0,3.0,16.0,4,0,2.0,5.0,2,3.0,2,4.0,0.0,19.0,1.0,1.0,158.0,1
9785,10.0,1.0,34.0,1,1,3.0,2.0,3,1.0,1,8.0,0.0,18.0,1.0,4.0,157.0,0
9788,23.0,3.0,16.0,1,1,4.0,5.0,3,4.0,1,6.0,0.0,17.0,2.0,9.0,180.0,0
