,Churn,Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device
10669,0,31.0,3.0,19.0,3,1,3.0,2.0,3,1.0,1,5.0,1.0,21.0,1.0,10.0,184.0,1
10670,0,6.0,1.0,26.0,4,0,4.0,5.0,2,4.0,1,4.0,0.0,23.0,3.0,3.0,164.0,0
10671,0,6.0,1.0,15.0,2,0,3.0,4.0,3,3.0,2,6.0,1.0,17.0,2.0,8.0,182.0,0
10672,0,10.0,1.0,13.0,0,0,4.0,6.0,0,5.0,1,5.0,1.0,23.0,8.0,8.0,232.0,1
10675,0,1.0,3.0,22.0,2,1,3.0,4.0,3,1.0,2,6.0,0.0,17.0,2.0,2.0,176.0,1
10677,0,16.0,1.0,39.0,1,0,3.0,4.0,0,5.0,1,8.0,1.0,18.0,1.0,1.0,262.0,0
10678,0,9.0,3.0,18.0,3,0,4.0,5.0,0,1.0,1,9.0,1.0,13.0,4.0,13.0,231.0,0
10679,0,1.0,1.0,24.0,2,1,3.0,4.0,2,5.0,1,3.0,1.0,16.0,6.0,9.0,152.0,1
10681,0,18.0,1.0,13.0,2,0,4.0,2.0,2,1.0,1,3.0,0.0,14.0,2.0,8.0,147.0,1
10682,1,1.0,1.0,20.0,1,0,4.0,5.0,2,4.0,2,6.0,1.0,28.0,1.0,1.0,148.0,0
10683,0,3.0,1.0,15.0,2,0,4.0,4.0,2,1.0,1,5.0,0.0,18.0,2.0,3.0,163.0,1
10684,0,28.0,1.0,17.0,2,1,3.0,4.0,4,1.0,1,7.0,0.0,17.0,1.0,10.0,306.0,1
10685,0,5.0,1.0,20.0,1,1,4.0,4.0,3,5.0,1,5.0,1.0,14.0,2.0,2.0,195.0,1
10687,0,31.0,3.0,17.0,2,0,3.0,5.0,3,1.0,2,11.0,0.0,18.0,1.0,6.0,180.0,1
10688,0,17.0,1.0,15.0,2,1,4.0,6.0,1,1.0,1,6.0,0.0,16.0,2.0,8.0,327.0,1
10689,0,23.0,1.0,13.0,1,1,3.0,5.0,1,3.0,1,8.0,0.0,15.0,1.0,1.0,312.0,1
10690,0,10.0,1.0,12.0,0,1,3.0,4.0,2,4.0,1,6.0,0.0,15.0,1.0,8.0,169.0,0
10692,0,1.0,1.0,13.0,2,1,4.0,4.0,2,3.0,1,5.0,0.0,13.0,2.0,4.0,151.0,1
10693,0,3.0,1.0,16.0,2,1,3.0,4.0,3,1.0,1,103.0,1.0,12.0,2.0,1.0,194.0,1
10694,0,22.0,1.0,14.0,2,1,4.0,5.0,1,1.0,2,11.0,0.0,15.0,2.0,1.0,313.0,1
10695,0,3.0,1.0,14.0,2,0,3.0,5.0,4,1.0,1,7.0,0.0,17.0,2.0,8.0,288.0,1
10696,0,8.0,1.0,34.0,0,0,3.0,2.0,2,3.0,1,3.0,0.0,18.0,2.0,1.0,158.0,1
10698,0,7.0,3.0,24.0,3,1,3.0,2.0,0,3.0,1,6.0,1.0,15.0,1.0,9.0,215.0,1
10700,0,1.0,1.0,12.0,2,1,3.0,4.0,2,3.0,1,4.0,0.0,24.0,2.0,2.0,142.0,1
10701,1,1.0,3.0,38.0,2,1,4.0,6.0,2,1.0,2,6.0,1.0,16.0,2.0,1.0,137.0,0
10702,0,1.0,1.0,13.0,2,1,3.0,4.0,2,1.0,2,5.0,1.0,22.0,3.0,3.0,158.0,1
10705,1,1.0,1.0,19.0,2,0,3.0,5.0,2,3.0,2,5.0,0.0,22.0,2.0,3.0,153.0,0
10706,0,20.0,3.0,14.0,3,0,3.0,5.0,1,4.0,1,4.0,0.0,15.0,2.0,9.0,1929.0,1
10707,0,8.0,3.0,11.0,3,0,3.0,4.0,3,5.0,2,6.0,1.0,15.0,2.0,3.0,171.0,1
10708,0,25.0,3.0,20.0,2,1,3.0,4.0,1,4.0,1,8.0,1.0,25.0,7.0,11.0,328.0,0
10709,0,31.0,1.0,27.0,1,1,4.0,4.0,0,1.0,2,9.0,0.0,13.0,4.0,5.0,233.0,1
10712,0,18.0,1.0,16.0,2,1,4.0,2.0,1,5.0,1,7.0,0.0,17.0,3.0,14.0,321.0,1
10713,0,8.0,2.0,23.0,2,1,3.0,5.0,3,4.0,1,8.0,0.0,12.0,1.0,9.0,174.0,0
10714,0,9.0,1.0,19.0,2,1,4.0,4.0,2,3.0,1,3.0,1.0,16.0,2.0,3.0,160.0,1
10717,0,10.0,1.0,14.0,2,0,3.0,4.0,3,4.0,2,15.0,1.0,12.0,5.0,13.0,181.0,1
10718,1,8.0,1.0,24.0,1,0,4.0,4.0,0,1.0,1,4.0,0.0,14.0,1.0,6.0,207.0,1
10720,0,25.0,1.0,20.0,1,0,3.0,5.0,2,3.0,2,2.0,0.0,15.0,4.0,8.0,157.0,0
10722,1,1.0,1.0,16.0,0,0,3.0,4.0,2,3.0,1,8.0,1.0,16.0,5.0,8.0,160.0,1
10726,0,19.0,1.0,36.0,1,0,3.0,4.0,1,4.0,2,7.0,0.0,24.0,1.0,1.0,308.0,0
10727,0,13.0,1.0,27.0,1,0,4.0,5.0,4,4.0,1,9.0,1.0,14.0,11.0,3.0,299.0,1
10728,0,31.0,1.0,33.0,2,1,3.0,4.0,2,3.0,1,6.0,0.0,13.0,2.0,3.0,151.0,1
10729,1,1.0,1.0,21.0,2,1,4.0,4.0,3,3.0,1,4.0,0.0,19.0,1.0,2.0,179.0,1
10730,1,3.0,1.0,36.0,1,1,4.0,4.0,2,5.0,2,5.0,0.0,15.0,1.0,4.0,169.0,1
10731,0,4.0,1.0,17.0,0,0,3.0,5.0,3,1.0,1,3.0,0.0,15.0,6.0,8.0,178.0,1
10732,0,10.0,1.0,24.0,0,0,4.0,4.0,0,3.0,1,9.0,0.0,15.0,2.0,8.0,197.0,1
10733,0,20.0,2.0,12.0,2,0,3.0,4.0,2,5.0,2,10.0,0.0,13.0,3.0,8.0,159.0,1
10734,0,2.0,1.0,14.0,2,0,3.0,6.0,3,1.0,1,4.0,0.0,12.0,8.0,6.0,193.0,0
10735,0,24.0,1.0,39.0,2,0,3.0,4.0,4,5.0,1,6.0,1.0,13.0,1.0,3.0,300.0,1
10736,1,4.0,3.0,35.0,3,1,3.0,5.0,0,4.0,2,8.0,1.0,13.0,2.0,1.0,223.0,1
10739,0,13.0,1.0,32.0,2,1,3.0,4.0,3,3.0,2,4.0,0.0,13.0,2.0,8.0,173.0,1
10740,0,5.0,3.0,13.0,2,0,3.0,4.0,0,3.0,1,4.0,1.0,21.0,9.0,7.0,226.0,0
10744,0,16.0,1.0,15.0,2,1,3.0,4.0,4,3.0,1,3.0,1.0,16.0,1.0,11.0,311.0,0
10745,0,29.0,1.0,14.0,1,0,3.0,6.0,1,3.0,1,9.0,0.0,17.0,5.0,12.0,318.0,1
10747,0,14.0,1.0,26.0,2,1,4.0,4.0,2,3.0,1,14.0,0.0,18.0,2.0,1.0,164.0,0
10748,0,8.0,1.0,18.0,2,1,3.0,4.0,0,1.0,1,2.0,0.0,13.0,1.0,7.0,214.0,1
10749,0,14.0,1.0,13.0,2,1,4.0,4.0,3,1.0,2,6.0,0.0,16.0,4.0,9.0,178.0,1
10750,0,15.0,3.0,12.0,3,0,4.0,4.0,3,5.0,1,4.0,0.0,20.0,1.0,8.0,166.0,0
10751,0,9.0,1.0,16.0,2,1,3.0,4.0,3,3.0,2,5.0,1.0,14.0,2.0,2.0,174.0,0
10752,0,25.0,2.0,19.0,2,1,3.0,4.0,4,4.0,1,4.0,1.0,14.0,1.0,11.0,272.0,1
10753,0,12.0,3.0,15.0,2,0,3.0,4.0,3,5.0,1,9.0,0.0,16.0,1.0,8.0,194.0,1
10755,0,1.0,1.0,28.0,1,1,4.0,4.0,2,1.0,1,8.0,0.0,12.0,1.0,3.0,164.0,1
10756,1,21.0,1.0,21.0,1,0,3.0,5.0,0,5.0,1,9.0,1.0,17.0,2.0,10.0,226.0,1
10757,0,14.0,1.0,13.0,2,1,3.0,4.0,2,4.0,1,5.0,0.0,23.0,2.0,4.0,155.0,1
10759,0,22.0,1.0,17.0,2,1,3.0,4.0,0,1.0,2,7.0,0.0,12.0,2.0,9.0,211.0,1
10760,0,1.0,3.0,21.0,1,0,4.0,2.0,2,1.0,1,10.0,0.0,15.0,1.0,1.0,157.0,1
10761,0,25.0,1.0,25.0,0,0,3.0,5.0,4,4.0,2,5.0,0.0,18.0,1.0,4.0,263.0,1
10763,0,9.0,1.0,11.0,1,0,3.0,5.0,3,1.0,1,3.0,0.0,14.0,1.0,1.0,183.0,1
10764,0,1.0,3.0,13.0,2,1,3.0,6.0,3,1.0,2,9.0,0.0,22.0,1.0,1.0,177.0,0
10765,1,19.0,3.0,23.0,3,1,3.0,2.0,4,3.0,2,9.0,1.0,18.0,2.0,9.0,262.0,1
10766,0,30.0,1.0,33.0,2,1,4.0,4.0,4,4.0,1,9.0,1.0,13.0,14.0,10.0,266.0,1
10768,0,14.0,1.0,12.0,1,0,3.0,2.0,3,3.0,1,11.0,0.0,21.0,7.0,9.0,194.0,1
10769,0,8.0,1.0,38.0,1,1,3.0,4.0,3,3.0,1,6.0,0.0,15.0,6.0,8.0,185.0,1
10771,1,1.0,3.0,32.0,3,0,4.0,4.0,3,3.0,1,5.0,1.0,20.0,1.0,3.0,177.0,0
10772,0,12.0,1.0,20.0,2,1,3.0,2.0,2,3.0,1,4.0,0.0,12.0,1.0,4.0,154.0,0
10774,0,2.0,3.0,36.0,2,1,3.0,5.0,3,5.0,1,7.0,0.0,14.0,2.0,5.0,179.0,1
10775,1,1.0,1.0,33.0,1,1,4.0,4.0,3,3.0,1,6.0,1.0,16.0,6.0,8.0,193.0,1
10777,0,25.0,3.0,13.0,3,1,3.0,4.0,0,4.0,1,6.0,0.0,12.0,4.0,3.0,236.0,0
10778,0,99.0,1.0,32.0,2,0,4.0,4.0,3,1.0,1,5.0,1.0,16.0,3.0,4.0,185.0,0
10779,0,11.0,1.0,18.0,2,1,3.0,4.0,2,3.0,1,13.0,1.0,17.0,2.0,4.0,162.0,1
10782,0,13.0,1.0,34.0,2,1,4.0,4.0,0,3.0,1,9.0,0.0,24.0,1.0,6.0,238.0,0
10783,0,1.0,3.0,31.0,2,1,4.0,2.0,3,3.0,1,8.0,0.0,13.0,2.0,3.0,193.0,1
10784,0,26.0,1.0,42.0,1,0,3.0,2.0,4,3.0,1,6.0,1.0,13.0,2.0,3.0,262.0,0
10785,0,17.0,1.0,19.0,1,0,4.0,5.0,3,3.0,2,7.0,1.0,16.0,1.0,9.0,166.0,1
10787,1,1.0,1.0,27.0,2,0,3.0,4.0,2,3.0,2,6.0,1.0,16.0,5.0,8.0,151.0,1
10788,0,1.0,1.0,12.0,1,1,3.0,5.0,2,1.0,2,2.0,0.0,13.0,2.0,2.0,171.0,1
10789,0,16.0,2.0,23.0,4,0,3.0,4.0,4,5.0,1,6.0,0.0,15.0,1.0,10.0,300.0,1
10790,0,26.0,1.0,17.0,4,0,3.0,4.0,2,5.0,1,15.0,0.0,16.0,2.0,5.0,162.0,1
10792,0,9.0,1.0,29.0,2,1,3.0,4.0,0,1.0,2,8.0,0.0,12.0,3.0,3.0,221.0,0
10793,0,1.0,1.0,14.0,0,1,3.0,4.0,2,1.0,1,7.0,0.0,13.0,1.0,3.0,158.0,1
10795,0,3.0,2.0,27.0,4,1,3.0,5.0,0,5.0,2,6.0,0.0,15.0,1.0,10.0,210.0,1
10798,0,28.0,1.0,10.0,1,0,3.0,4.0,4,1.0,2,10.0,0.0,20.0,7.0,8.0,300.0,1
10799,0,31.0,1.0,10.0,1,0,4.0,4.0,1,5.0,1,6.0,1.0,22.0,2.0,6.0,328.0,1
10800,0,29.0,1.0,12.0,1,1,3.0,2.0,4,1.0,1,5.0,0.0,15.0,1.0,1.0,275.0,1
10801,0,10.0,3.0,17.0,3,0,4.0,4.0,3,4.0,2,8.0,1.0,17.0,1.0,2.0,219.0,1
10802,1,1.0,3.0,10.0,2,0,3.0,6.0,2,3.0,2,4.0,0.0,14.0,1.0,1.0,145.0,0
10803,0,4.0,3.0,19.0,3,0,4.0,4.0,3,5.0,1,11.0,0.0,17.0,2.0,3.0,177.0,1
10804,0,5.0,1.0,21.0,2,0,4.0,4.0,4,4.0,2,9.0,0.0,14.0,2.0,1.0,289.0,1
10805,0,8.0,1.0,13.0,4,1,4.0,4.0,2,5.0,1,11.0,0.0,16.0,2.0,4.0,159.0,0
10807,0,1.0,1.0,20.0,2,1,4.0,4.0,2,5.0,1,6.0,0.0,16.0,2.0,5.0,152.0,1
10808,0,10.0,1.0,18.0,2,1,3.0,5.0,3,1.0,2,4.0,0.0,17.0,1.0,9.0,188.0,1
10809,0,10.0,3.0,26.0,3,0,4.0,5.0,3,5.0,1,7.0,0.0,14.0,2.0,3.0,187.0,1
10810,0,21.0,1.0,14.0,0,1,4.0,4.0,2,1.0,1,12.0,0.0,14.0,2.0,3.0,164.0,1
10811,1,1.0,3.0,19.0,2,1,4.0,5.0,2,5.0,1,8.0,0.0,13.0,3.0,3.0,175.0,1
10812,0,11.0,1.0,16.0,0,1,3.0,2.0,2,3.0,2,4.0,0.0,17.0,1.0,4.0,164.0,0
10813,0,30.0,1.0,12.0,2,0,3.0,4.0,2,5.0,1,7.0,0.0,23.0,1.0,1.0,150.0,1
10815,0,1.0,3.0,13.0,1,0,3.0,4.0,3,3.0,1,3.0,1.0,13.0,2.0,4.0,170.0,1
10816,0,6.0,3.0,19.0,3,1,4.0,4.0,3,1.0,1,8.0,0.0,15.0,1.0,4.0,220.0,1
10817,0,8.0,1.0,14.0,2,0,3.0,5.0,2,4.0,1,8.0,0.0,20.0,2.0,3.0,158.0,1
10818,0,15.0,1.0,16.0,1,1,3.0,2.0,2,3.0,1,6.0,1.0,14.0,1.0,4.0,146.0,1
10820,0,5.0,3.0,22.0,2,1,3.0,4.0,0,1.0,1,4.0,0.0,21.0,3.0,10.0,238.0,1
10821,1,10.0,3.0,21.0,3,1,3.0,4.0,0,1.0,1,10.0,0.0,14.0,5.0,4.0,229.0,1
10822,1,3.0,1.0,12.0,2,0,3.0,5.0,2,5.0,2,5.0,1.0,24.0,1.0,1.0,162.0,0
10823,1,1.0,1.0,13.0,2,0,4.0,2.0,0,4.0,2,4.0,0.0,13.0,2.0,8.0,204.0,0
10824,0,19.0,1.0,31.0,1,1,4.0,6.0,0,5.0,1,6.0,1.0,21.0,2.0,8.0,239.0,1
10825,0,5.0,2.0,17.0,1,0,4.0,2.0,2,4.0,2,11.0,0.0,19.0,2.0,3.0,150.0,1
10826,1,1.0,1.0,12.0,2,1,4.0,4.0,2,1.0,1,10.0,1.0,16.0,1.0,3.0,165.0,0
10828,0,22.0,3.0,19.0,3,1,4.0,4.0,3,5.0,1,10.0,0.0,13.0,1.0,3.0,184.0,1
10829,1,1.0,2.0,19.0,0,0,3.0,4.0,2,3.0,1,5.0,0.0,17.0,3.0,3.0,159.0,1
10830,0,14.0,1.0,21.0,1,1,3.0,5.0,0,4.0,1,8.0,0.0,14.0,5.0,9.0,266.0,0
10832,0,18.0,1.0,19.0,2,1,3.0,5.0,2,3.0,2,9.0,0.0,15.0,1.0,4.0,159.0,0
10833,0,27.0,1.0,13.0,1,1,3.0,2.0,4,4.0,2,6.0,0.0,13.0,3.0,9.0,292.0,1
10834,0,23.0,1.0,15.0,0,1,4.0,4.0,3,3.0,1,4.0,0.0,17.0,1.0,3.0,194.0,1
10835,0,14.0,1.0,14.0,1,1,4.0,4.0,2,3.0,1,4.0,0.0,15.0,2.0,3.0,152.0,1
10837,0,7.0,3.0,21.0,1,1,3.0,4.0,3,5.0,1,2.0,0.0,16.0,2.0,4.0,172.0,0
10838,0,8.0,3.0,12.0,4,1,3.0,6.0,3,5.0,2,127.0,0.0,21.0,3.0,13.0,175.0,1
10839,0,4.0,3.0,28.0,2,1,4.0,4.0,3,3.0,1,12.0,0.0,16.0,2.0,3.0,185.0,1
10840,0,16.0,1.0,23.0,1,0,4.0,4.0,2,1.0,2,5.0,0.0,15.0,1.0,9.0,166.0,0
10841,0,18.0,3.0,14.0,3,0,4.0,4.0,3,3.0,1,12.0,0.0,15.0,1.0,1.0,178.0,0
10842,0,4.0,1.0,20.0,0,1,4.0,4.0,2,3.0,1,7.0,0.0,14.0,1.0,1.0,140.0,0
10844,0,23.0,1.0,20.0,2,1,3.0,4.0,0,4.0,1,9.0,0.0,15.0,1.0,8.0,234.0,1
10850,1,1.0,1.0,21.0,1,1,3.0,4.0,2,5.0,2,8.0,1.0,13.0,1.0,1.0,157.0,0
10858,1,1.0,1.0,14.0,1,1,3.0,5.0,2,5.0,2,13.0,0.0,13.0,2.0,1.0,155.0,0
10860,0,2.0,3.0,19.0,2,1,3.0,4.0,3,5.0,2,2.0,0.0,15.0,2.0,4.0,174.0,0
10861,0,23.0,1.0,14.0,1,0,3.0,5.0,3,5.0,1,10.0,0.0,28.0,1.0,3.0,179.0,1
10862,0,3.0,1.0,14.0,2,0,4.0,4.0,2,4.0,1,2.0,0.0,15.0,2.0,3.0,162.0,0
10863,0,2.0,1.0,39.0,2,1,4.0,6.0,3,4.0,1,5.0,0.0,17.0,1.0,8.0,192.0,1
10864,0,7.0,1.0,21.0,2,1,4.0,4.0,3,3.0,2,7.0,1.0,18.0,2.0,1.0,191.0,1
10866,0,28.0,1.0,25.0,1,0,3.0,4.0,4,1.0,1,8.0,0.0,23.0,1.0,13.0,287.0,0
10867,1,1.0,1.0,10.0,0,1,4.0,5.0,2,5.0,2,11.0,0.0,16.0,2.0,8.0,156.0,1
10868,0,18.0,1.0,42.0,2,1,3.0,4.0,4,5.0,1,5.0,0.0,15.0,12.0,18.0,294.0,1
10870,0,20.0,3.0,13.0,2,0,3.0,4.0,4,4.0,1,13.0,0.0,14.0,5.0,2.0,292.0,1
10871,0,9.0,1.0,25.0,2,0,4.0,5.0,0,4.0,2,4.0,0.0,21.0,4.0,4.0,217.0,1
10873,1,4.0,1.0,21.0,2,1,3.0,4.0,2,5.0,2,5.0,0.0,17.0,2.0,1.0,151.0,1
10874,0,8.0,3.0,13.0,0,1,4.0,5.0,0,3.0,1,6.0,1.0,17.0,8.0,7.0,200.0,1
10875,1,1.0,1.0,13.0,2,0,3.0,4.0,2,3.0,2,4.0,0.0,15.0,3.0,8.0,172.0,0
10876,0,24.0,1.0,32.0,1,1,3.0,6.0,4,1.0,2,4.0,1.0,15.0,2.0,10.0,269.0,0
10877,0,8.0,3.0,17.0,0,1,3.0,4.0,2,3.0,1,5.0,1.0,26.0,4.0,8.0,152.0,1
10878,0,16.0,1.0,11.0,1,1,4.0,5.0,2,4.0,1,10.0,0.0,16.0,1.0,1.0,176.0,1
10879,0,11.0,1.0,22.0,1,1,3.0,4.0,3,1.0,1,5.0,0.0,19.0,3.0,8.0,169.0,1
10880,0,3.0,1.0,17.0,4,0,3.0,6.0,3,5.0,1,8.0,0.0,14.0,2.0,8.0,224.0,1
10881,0,7.0,1.0,36.0,2,1,3.0,5.0,3,4.0,2,3.0,0.0,16.0,2.0,3.0,168.0,1
10882,0,19.0,1.0,41.0,0,1,4.0,4.0,2,1.0,1,9.0,0.0,21.0,2.0,4.0,148.0,1
10883,0,16.0,1.0,11.0,2,1,3.0,4.0,0,1.0,1,8.0,1.0,15.0,5.0,10.0,232.0,0
10885,0,7.0,1.0,42.0,2,1,4.0,4.0,3,3.0,1,4.0,1.0,15.0,5.0,8.0,180.0,1
10886,0,14.0,2.0,19.0,1,1,3.0,4.0,4,1.0,2,5.0,1.0,24.0,4.0,8.0,291.0,1
10887,0,1.0,1.0,32.0,0,1,3.0,5.0,2,5.0,1,3.0,0.0,15.0,1.0,1.0,150.0,1
10889,0,19.0,1.0,15.0,0,1,4.0,4.0,0,4.0,1,3.0,0.0,13.0,4.0,8.0,202.0,1
10890,0,9.0,3.0,41.0,2,0,4.0,5.0,2,3.0,1,6.0,0.0,25.0,3.0,3.0,152.0,1
10891,0,6.0,1.0,18.0,2,0,4.0,5.0,3,4.0,1,7.0,0.0,15.0,2.0,6.0,185.0,1
10892,0,10.0,3.0,14.0,2,1,4.0,4.0,2,1.0,2,7.0,1.0,23.0,2.0,3.0,153.0,1
10893,0,22.0,3.0,27.0,2,0,4.0,4.0,3,3.0,1,12.0,0.0,16.0,8.0,8.0,1835.0,1
10895,0,7.0,3.0,22.0,2,1,3.0,4.0,3,5.0,1,5.0,0.0,16.0,3.0,3.0,194.0,1
10896,1,1.0,3.0,15.0,2,1,4.0,5.0,3,5.0,1,4.0,0.0,14.0,2.0,8.0,222.0,1
10898,0,9.0,1.0,12.0,1,1,4.0,5.0,2,5.0,2,3.0,0.0,20.0,2.0,3.0,154.0,1
10899,0,8.0,3.0,40.0,0,1,3.0,4.0,0,4.0,1,7.0,0.0,14.0,2.0,4.0,224.0,1
10900,1,1.0,1.0,13.0,2,0,4.0,4.0,2,5.0,1,5.0,1.0,15.0,2.0,1.0,147.0,1
10902,1,2.0,1.0,11.0,1,1,3.0,4.0,3,4.0,1,9.0,0.0,13.0,2.0,5.0,174.0,1
10903,0,6.0,1.0,14.0,0,1,4.0,4.0,3,5.0,1,6.0,0.0,15.0,1.0,3.0,168.0,0
10904,0,22.0,1.0,25.0,4,0,4.0,4.0,2,5.0,1,10.0,0.0,13.0,7.0,7.0,156.0,1
10905,0,8.0,1.0,19.0,1,1,3.0,4.0,2,1.0,2,4.0,0.0,15.0,1.0,1.0,155.0,1
10906,0,29.0,3.0,37.0,3,1,3.0,5.0,1,1.0,1,5.0,0.0,22.0,1.0,14.0,325.0,1
10909,0,12.0,3.0,24.0,2,1,4.0,4.0,3,4.0,1,6.0,0.0,12.0,4.0,8.0,229.0,1
10910,0,12.0,3.0,28.0,2,0,3.0,4.0,3,4.0,2,4.0,0.0,15.0,2.0,3.0,168.0,1
10911,0,10.0,3.0,15.0,2,0,4.0,4.0,3,3.0,2,11.0,0.0,16.0,2.0,1.0,196.0,1
10912,0,3.0,1.0,14.0,1,1,3.0,4.0,2,5.0,2,6.0,1.0,19.0,1.0,6.0,175.0,1
10914,0,13.0,3.0,17.0,1,1,3.0,2.0,0,3.0,1,8.0,0.0,14.0,4.0,7.0,214.0,1
10915,0,3.0,1.0,13.0,2,1,3.0,4.0,3,1.0,1,5.0,0.0,21.0,2.0,4.0,220.0,0
10916,0,24.0,3.0,19.0,3,1,3.0,4.0,1,3.0,1,8.0,1.0,18.0,1.0,1.0,322.0,1
10917,0,1.0,1.0,21.0,0,1,3.0,2.0,2,3.0,1,4.0,0.0,17.0,1.0,3.0,150.0,1
10920,0,9.0,1.0,42.0,2,1,3.0,2.0,3,3.0,1,3.0,0.0,20.0,7.0,9.0,162.0,1
10921,0,8.0,1.0,22.0,0,1,4.0,5.0,3,3.0,1,5.0,0.0,15.0,2.0,8.0,180.0,0
10922,0,14.0,3.0,28.0,2,0,3.0,4.0,3,5.0,1,5.0,0.0,16.0,1.0,3.0,178.0,1
10923,0,17.0,1.0,39.0,0,1,3.0,2.0,2,4.0,1,10.0,0.0,14.0,2.0,3.0,178.0,1
10924,0,9.0,1.0,16.0,2,1,4.0,5.0,2,1.0,1,6.0,0.0,19.0,2.0,2.0,152.0,1
10925,0,20.0,3.0,15.0,2,1,3.0,2.0,4,5.0,2,5.0,0.0,18.0,1.0,13.0,307.0,1
10926,1,1.0,1.0,33.0,1,1,3.0,4.0,2,4.0,1,5.0,1.0,20.0,1.0,1.0,150.0,1
10928,0,24.0,1.0,34.0,1,1,3.0,4.0,4,3.0,1,7.0,1.0,17.0,1.0,14.0,244.0,0
10930,0,18.0,1.0,19.0,1,0,3.0,4.0,1,1.0,1,2.0,1.0,17.0,1.0,11.0,320.0,1
10931,0,4.0,1.0,17.0,1,1,3.0,5.0,2,4.0,1,4.0,0.0,13.0,2.0,2.0,146.0,1
10932,0,19.0,1.0,19.0,1,0,3.0,6.0,3,5.0,2,6.0,1.0,16.0,1.0,5.0,185.0,1
10933,0,19.0,3.0,39.0,3,1,3.0,5.0,3,5.0,1,7.0,0.0,17.0,4.0,6.0,172.0,0
10934,0,5.0,3.0,14.0,4,1,3.0,4.0,3,5.0,2,13.0,0.0,16.0,2.0,4.0,185.0,0
10935,0,10.0,1.0,21.0,2,0,4.0,4.0,3,3.0,1,15.0,1.0,13.0,1.0,2.0,172.0,1
10936,0,8.0,1.0,22.0,2,1,3.0,2.0,3,1.0,1,7.0,0.0,15.0,4.0,3.0,177.0,0
10937,0,23.0,1.0,37.0,2,0,3.0,4.0,2,5.0,1,7.0,0.0,15.0,2.0,5.0,160.0,1
10939,0,1.0,1.0,30.0,4,1,4.0,5.0,2,5.0,1,7.0,0.0,12.0,1.0,8.0,172.0,1
10940,0,9.0,1.0,31.0,2,1,3.0,2.0,3,5.0,1,4.0,0.0,14.0,2.0,11.0,178.0,1
10941,0,2.0,1.0,40.0,1,0,3.0,6.0,3,5.0,1,5.0,0.0,23.0,2.0,1.0,179.0,1
10942,0,1.0,1.0,17.0,1,1,4.0,4.0,2,1.0,2,5.0,0.0,20.0,1.0,3.0,157.0,1
10943,1,1.0,3.0,17.0,1,0,4.0,4.0,2,1.0,2,4.0,1.0,14.0,2.0,1.0,142.0,0
10944,0,21.0,2.0,36.0,2,0,4.0,4.0,1,3.0,1,6.0,0.0,12.0,2.0,1.0,326.0,1
10945,0,13.0,1.0,17.0,1,1,4.0,5.0,3,3.0,1,5.0,0.0,18.0,1.0,8.0,163.0,1
10946,0,99.0,1.0,25.0,2,0,4.0,5.0,0,3.0,1,3.0,0.0,15.0,7.0,13.0,229.0,1
10947,0,9.0,1.0,21.0,2,0,3.0,4.0,3,3.0,1,3.0,0.0,15.0,1.0,10.0,169.0,0
10948,0,11.0,1.0,29.0,2,1,3.0,4.0,3,3.0,1,9.0,0.0,20.0,1.0,3.0,184.0,1
10949,0,13.0,1.0,18.0,1,0,3.0,4.0,3,3.0,2,6.0,0.0,16.0,4.0,9.0,181.0,0
10951,0,12.0,1.0,12.0,1,0,3.0,5.0,0,3.0,1,7.0,1.0,22.0,1.0,3.0,206.0,1
10952,1,1.0,3.0,22.0,1,1,3.0,5.0,0,5.0,1,15.0,0.0,20.0,1.0,1.0,233.0,1
10953,0,11.0,1.0,24.0,1,0,4.0,4.0,2,4.0,1,3.0,0.0,14.0,5.0,8.0,164.0,1
10954,0,99.0,1.0,30.0,2,0,3.0,4.0,0,1.0,2,11.0,1.0,17.0,4.0,4.0,206.0,1
10956,0,22.0,1.0,14.0,1,1,3.0,5.0,4,1.0,1,6.0,0.0,28.0,1.0,3.0,278.0,0
10957,1,1.0,3.0,26.0,1,1,3.0,6.0,3,1.0,1,8.0,1.0,16.0,1.0,3.0,184.0,1
10958,0,1.0,1.0,13.0,0,0,3.0,4.0,2,1.0,2,7.0,1.0,16.0,1.0,4.0,165.0,0
10960,0,1.0,1.0,14.0,1,1,3.0,4.0,2,1.0,2,6.0,0.0,14.0,1.0,3.0,153.0,0
10961,1,4.0,1.0,17.0,2,1,4.0,4.0,2,5.0,2,5.0,1.0,15.0,1.0,4.0,154.0,1
10962,0,3.0,3.0,20.0,1,1,3.0,5.0,3,3.0,2,14.0,0.0,14.0,2.0,5.0,184.0,1
10963,0,10.0,1.0,16.0,2,0,3.0,4.0,0,5.0,1,10.0,0.0,14.0,2.0,3.0,209.0,1
10965,0,13.0,1.0,23.0,1,1,4.0,4.0,3,4.0,1,8.0,0.0,24.0,2.0,1.0,178.0,1
10967,0,24.0,1.0,30.0,2,0,3.0,5.0,0,5.0,1,9.0,0.0,16.0,1.0,12.0,258.0,1
10968,0,1.0,3.0,16.0,1,0,3.0,4.0,2,3.0,2,6.0,0.0,20.0,1.0,3.0,154.0,1
